H	3	1024	"2023-10-20 13:51:49"	9	5.23
C	-7.018564	1.956729	0.000000	"keV"
521	1
522	3
523	4
524	3
525	4
526	4
527	2
528	2
529	2
530	2
531	2
532	1
533	6
534	1
535	1
536	1
537	2
538	3
539	0
540	0
541	2
542	3
543	1
544	1
545	0
546	2
547	3
548	1
549	2
550	0
551	4
552	2
553	4
554	1
555	0
556	3
557	4
558	2
559	2
560	2
561	0
562	3
563	7
564	1
565	1
566	2
567	2
568	2
569	1
570	7
571	2
572	2
573	2
574	3
575	0
576	1
577	1
578	1
579	1
580	1
581	4
582	1
583	1
584	4
585	2
586	4
587	1
588	0
589	1
590	5
591	3
592	4
593	3
594	2
595	1
596	1
597	1
598	3
599	1
600	0
601	0
602	2
603	0
604	1
605	0
606	2
607	3
608	2
609	1
610	2
611	2
612	0
613	2
614	1
615	0
616	1
617	1
618	2
619	3
620	2
621	1
622	2
623	3
624	1
625	1
626	0
627	0
628	1
629	2
630	3
631	3
632	1
633	2
634	1
635	0
636	2
637	0
638	1
639	2
640	1
641	2
642	2
643	0
644	0
645	1
646	1
647	1
648	1
649	1
650	0
651	1
652	3
653	1
654	4
655	0
656	2
657	1
658	3
659	0
660	1
661	0
662	0
663	1
664	4
665	0
666	2
667	1
668	2
669	1
670	0
671	1
672	1
673	1
674	0
675	0
676	3
677	1
678	2
679	1
680	1
681	1
682	0
683	1
684	0
685	0
686	2
687	3
688	0
689	0
690	1
691	0
692	1
693	0
694	0
695	0
696	1
697	1
698	1
699	0
700	0
701	0
702	0
703	0
704	1
705	0
706	2
707	0
708	1
709	0
710	1
711	1
712	0
713	0
714	0
715	0
716	1
717	0
718	1
719	0
720	2
721	1
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	1
732	0
733	0
734	0
735	0
736	1
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	1
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	1
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	1
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	1
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	1
837	1
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	1
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	1
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	1
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	1
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	1
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	1
941	0
942	0
943	1
944	0
945	1
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	1
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	1
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
1001	0
1002	1
1003	0
1004	0
1005	0
1006	0
1007	0
1008	0
1009	0
1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	0
1017	0
1018	0
1019	0
1020	0
1021	0
1022	0
1023	0
